original_image,npz_path,csv_path,data_type,num_samples,num_leads,status,Col1_MAV,Col1_RMS,Col1_ZC,Col1_SSC,Col1_VAR,Col1_DASDV,Col1_AAC,Col1_Skew,Col1_Kurt,Col2_MAV,Col2_RMS,Col2_ZC,Col2_SSC,Col2_VAR,Col2_DASDV,Col2_AAC,Col2_Skew,Col2_Kurt,Col3_MAV,Col3_RMS,Col3_ZC,Col3_SSC,Col3_VAR,Col3_DASDV,Col3_AAC,Col3_Skew,Col3_Kurt,Col4_MAV,Col4_RMS,Col4_ZC,Col4_SSC,Col4_VAR,Col4_DASDV,Col4_AAC,Col4_Skew,Col4_Kurt,Col5_MAV,Col5_RMS,Col5_ZC,Col5_SSC,Col5_VAR,Col5_DASDV,Col5_AAC,Col5_Skew,Col5_Kurt,Col6_MAV,Col6_RMS,Col6_ZC,Col6_SSC,Col6_VAR,Col6_DASDV,Col6_AAC,Col6_Skew,Col6_Kurt,Col7_MAV,Col7_RMS,Col7_ZC,Col7_SSC,Col7_VAR,Col7_DASDV,Col7_AAC,Col7_Skew,Col7_Kurt,Col8_MAV,Col8_RMS,Col8_ZC,Col8_SSC,Col8_VAR,Col8_DASDV,Col8_AAC,Col8_Skew,Col8_Kurt,Col9_MAV,Col9_RMS,Col9_ZC,Col9_SSC,Col9_VAR,Col9_DASDV,Col9_AAC,Col9_Skew,Col9_Kurt,Col10_MAV,Col10_RMS,Col10_ZC,Col10_SSC,Col10_VAR,Col10_DASDV,Col10_AAC,Col10_Skew,Col10_Kurt,Col11_MAV,Col11_RMS,Col11_ZC,Col11_SSC,Col11_VAR,Col11_DASDV,Col11_AAC,Col11_Skew,Col11_Kurt,Col12_MAV,Col12_RMS,Col12_ZC,Col12_SSC,Col12_VAR,Col12_DASDV,Col12_AAC,Col12_Skew,Col12_Kurt,class
ECG Dataset\Normal Person\Normal(278).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(278)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(278).csv,12_leads,124,12,success,0.99843912591051,1.3461704267655052,16,46,1.8121748178980228,1.0582621127050669,0.516260162601626,0.15746639582014205,0.8734301441503871,1.0783038501560875,1.5033348292183264,19,52,2.2600156087408947,1.1107384198803847,0.5975609756097561,-1.129623201690026,2.9837827358832376,1.4335327783558787,2.585617689169717,6,52,6.685418834547347,1.6460102045540104,0.6219512195121951,-2.7931261872116306,7.21976389676526,2.3465140478668056,3.5543497144428313,14,44,12.633401892559835,3.4226350805058,1.6178861788617886,1.3470492394848883,5.109681587012888,1.3140608740894906,1.9940525187292766,18,46,3.976245447450572,1.5753435552517334,0.7764227642276422,1.9680699971315918,5.567000124045791,0.913956815816858,1.3485537306359248,18,53,1.8185971644120706,1.0359395405656244,0.4878048780487805,-1.4364221920389104,3.1949322770237947,3.6713709677419355,5.756264119453104,12,39,33.134576612903224,3.6698064901022707,1.8414634146341464,-1.0698326681114383,4.056871456214194,1.9547346514047879,3.111113788700679,16,47,9.679029006243493,3.149719306115558,1.386178861788618,2.4813987517908003,9.990891595507964,1.248569198751301,1.9763659510648868,14,55,3.906022372528616,1.4012189815108633,0.6097560975609756,2.215479581667816,6.371758214929988,1.383129552549428,2.61766230773492,20,51,6.85215595733611,2.9673014758835152,0.943089430894309,-0.5701585476038309,15.750395370693074,3.0418834547346525,4.3152998986629685,14,44,18.62181321540063,3.0901101093334646,1.5203252032520325,-0.39687667234057356,2.0816897687858757,1.5832466181061395,2.3523102864339243,19,55,5.53336368366285,2.1361198772731136,0.8495934959349594,1.84599163534555,4.739279603521947,Normal Person
ECG Dataset\Normal Person\Normal(279).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(279)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(279).csv,12_leads,124,12,success,1.2661290322580645,1.7631990720681359,26,50,3.1088709677419355,1.3659625392142296,0.6422764227642277,1.617593908143116,1.5986767399960629,1.7910379812695125,2.2606372152883627,13,41,5.110480619146723,1.534163790664271,0.7886178861788617,-1.2371702247700387,0.3398880731264957,0.6689646201873045,0.9946118496829085,17,34,0.9892527315296566,0.6375767130633383,0.2601626016260163,1.843271386315328,10.731180296840241,2.13722684703434,2.740686978562875,10,54,7.511365114464101,1.3866377420372908,0.7560975609756098,1.3354154715939175,0.7101599652592028,1.666753381893862,2.254183733152552,12,49,5.0813443028095735,1.485704234755603,0.6747967479674797,1.5725353105440467,1.4566694648203784,0.808467741935485,1.1709041460558502,17,54,1.3710165192507804,1.1033946142685074,0.532520325203252,0.5826984249276855,1.143304407571149,2.874772372528615,4.196545823142363,13,40,17.610996845733613,2.9527099307177718,1.4959349593495934,-0.6851734962065198,3.465751206429058,1.9547346514047863,2.470784019953388,10,41,6.104773673257024,1.172170525067662,0.6260162601626016,1.226598743491189,0.4994099200519364,0.731139438085328,1.065210855903102,12,46,1.1346741675338188,0.8518273041512352,0.32926829268292684,2.0259930512223847,5.852456287428945,1.2859001040582738,1.5886278020494065,13,50,2.523738293444329,1.0735171281308202,0.532520325203252,1.044254907837171,-0.07454777579929894,2.6595993756503646,3.484104308195295,13,45,12.138982830385018,2.114602732299179,1.1869918699186992,0.8202798415127216,0.7152347909378021,1.584937565036421,2.064185331361028,10,50,4.260861082206037,1.1098231017027762,0.5609756097560976,1.340622658433577,0.6650363908533938,Normal Person
ECG Dataset\Normal Person\Normal(28).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(28)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(28).csv,12_leads,124,12,success,1.5079344432882407,2.337861358937014,16,54,5.465595733610823,2.0432319368998417,0.8048780487804879,2.525433360173515,6.940554715833066,1.4382804370447448,2.1016189376785595,19,52,4.416802159209158,1.8106505141945106,0.8170731707317073,-1.5582705355054853,3.8148898428661484,1.369992195629552,2.5267655401111178,16,54,6.3845440946930285,1.9500885950272322,0.7845528455284553,-2.729404626117531,8.35369638225995,1.8843652445369403,2.665380532286874,12,43,7.10425338189386,2.5020316947684766,1.1300813008130082,0.4827243427753568,1.6220935183017309,1.4322320499479708,1.8527819943604893,13,48,3.4328011186264313,1.18938393563284,0.6178861788617886,0.3632087081534244,0.38488633639219927,1.0933272632674302,1.727515546552217,15,49,2.9843099635796047,1.650326402798052,0.6097560975609756,2.712277288341608,8.727263670008108,3.245707596253903,4.530081324227005,13,30,20.521636804110297,3.572563698818234,1.7560975609756098,-0.6890625562503113,3.8289158693601664,1.5786940686784603,2.15711862678695,18,55,4.653160770031216,1.981622887507278,0.8780487804878049,1.572309636772596,2.669397020866497,1.005853277835587,1.432694825878804,11,60,2.052614464099896,1.0020304589434428,0.4065040650406504,-1.2962293602751762,3.03298980340685,0.817507804370447,1.0705170544123626,19,59,1.1460067637877207,0.6911166879932537,0.3699186991869919,0.6321192274190612,0.19117460428883692,2.4240049427679495,3.826263941904916,17,47,14.640295753121746,2.8812895148340583,1.3943089430894309,-1.408366359739292,4.875493782423941,1.1049037460978157,1.4938903931560001,16,53,2.231708506763788,1.147638083514009,0.5284552845528455,1.6674415119626698,3.1515269449223497,Normal Person
ECG Dataset\Normal Person\Normal(280).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(280)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(280).csv,12_leads,124,12,success,1.138657648283038,1.8041640181453702,14,55,3.2550078043704476,1.3851711760615977,0.5772357723577236,2.6389589332337597,6.821593007048262,1.2019380853277837,1.9155347929975546,16,51,3.6692735431841834,1.2566894177492411,0.5813008130081301,-2.111678658977843,7.21659909255653,1.548907388137357,3.4815063473172057,17,59,12.120886446409992,3.104874216846638,1.1016260162601625,-4.101349472879888,21.581202182838606,1.5585327783558787,2.563197063892177,12,53,6.569979188345476,2.157893432271541,0.8089430894308943,2.7420094560269304,7.806131832657899,1.4708636836628506,2.2893000897970195,12,56,5.24089490114464,1.904210140757212,0.7967479674796748,2.4487352845919137,5.855021033835113,0.5466961498439132,0.8877838248509675,14,50,0.7881601196670134,0.586085262533831,0.24796747967479674,2.137065097089597,5.971680106263204,3.347099375650363,5.661294630547023,12,47,32.050256893860556,4.402743047403904,1.9146341463414633,-1.523454173842039,7.846071663090967,1.7325702393340274,2.529302775196363,11,42,6.397372528616025,1.8691983412747804,0.6951219512195121,1.9972718311339364,4.565524975933234,0.5290062434963588,0.7508558245780674,18,70,0.5637844693028097,0.6181535578949711,0.2926829268292683,0.4217166071722287,0.3693952377858234,0.8469693028095738,1.2605112167590744,12,49,1.5888885275754425,1.0398561501516113,0.4634146341463415,1.8684856515500625,5.301616365053038,1.728863163371488,2.580604208344408,10,60,6.65951808012487,2.473025203781107,0.9715447154471545,1.1197752711658464,4.299502437117925,1.185483870967742,1.9151612835308371,19,49,3.667842741935484,1.4760968086876571,0.6097560975609756,2.453588370157308,6.492289555480493,Normal Person
ECG Dataset\Normal Person\Normal(281).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(281)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(281).csv,12_leads,124,12,success,1.0325832466181064,1.4878267311397053,15,51,2.213628381893861,1.1573378479549277,0.483739837398374,2.1637055742675737,4.890520701935122,1.3849505723204996,1.8246981347714755,11,43,3.329523283038501,1.2972766972655805,0.5691056910569106,-1.3127023768348347,2.001318775725358,1.213644640998959,1.6683757063079474,11,47,2.7834774973985437,0.9627197246824659,0.4065040650406504,-1.0638587692986499,2.6797008633015658,2.758454734651404,3.578134462770876,9,37,12.803046233668628,1.6767984722473852,0.8943089430894309,0.3018358817687924,0.23686979044682266,1.192507804370447,1.7119962971747522,9,54,2.930931321540062,1.1678275293087512,0.491869918699187,1.9112836793508765,4.144230533512464,0.487252861602498,0.6693062555240783,14,42,0.44797086368366296,0.6031758766822345,0.26422764227642276,1.1206682175875051,1.125626752783207,3.7151404786680535,6.572850281427407,9,39,43.20236082206034,4.38099183186802,1.8455284552845528,-1.3163425547285392,6.8649097295518935,2.4057622268470342,3.123495345358559,10,50,9.756223172476584,2.034509189528625,0.8333333333333334,1.4205706650660377,3.418494464085712,0.8338969823100943,1.0459260816932932,6,43,1.0939613683662854,0.47498395351586453,0.21544715447154472,1.0617029091457781,1.6128351210045109,0.9490114464099892,1.2972783785553592,13,56,1.6829311914672211,0.8799944567452905,0.4024390243902439,1.309251504929017,1.7065560201363494,3.2850546305931316,4.9015194266580595,12,42,24.024892689906345,3.1751064254616934,1.4390243902439024,0.06197319191898695,2.6195181722207765,2.029006243496359,2.5411896881613307,10,54,6.457645031217481,1.5734070535298743,0.6260162601626016,1.3018608223593235,1.652398769953595,Normal Person
ECG Dataset\Normal Person\Normal(282).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(282)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(282).csv,12_leads,124,12,success,1.0975546305931314,1.4779587249703292,18,59,2.1843619927159215,1.2297134308249298,0.6341463414634146,0.9423094002339121,0.5004928257593546,0.991415192507804,1.3776875163911368,16,40,1.8980228928199785,1.0620964082830733,0.508130081300813,-0.3455922697330458,0.9067498908919118,0.5991155046826209,1.148931775505347,20,37,1.320044224765869,0.9648286422692319,0.3821138211382114,0.42873035892781736,9.384585881965466,2.073263527575441,3.520733404160812,12,42,12.39556370317378,3.4392225913017502,1.6016260162601625,-0.23070676925338593,4.985892609587377,1.0026014568158164,1.2348720375048772,19,48,1.5249089490114462,0.9139835084171577,0.5,1.0379679701798483,0.1302704277153608,0.8273933402705517,1.1118800813471597,19,53,1.2362773152965663,0.9128709291752769,0.43089430894308944,1.1311407557612854,0.7382802170777345,2.6028225806451615,4.409312450974934,14,37,19.44203629032258,3.7100172024232476,1.7560975609756098,-1.6100928456959418,5.867547230802138,1.7099375650364197,2.7791298449531396,17,45,7.723562695109262,2.7038815820512734,1.2682926829268293,0.35659878223233105,4.490802398271143,0.4852274416530395,0.7017328087004814,14,36,0.49242893480666655,0.6625161156996484,0.2886178861788618,0.30603807869079985,1.2897914197550504,0.4300208116545253,0.6287737268555096,11,40,0.39535639958376695,0.514030779502962,0.21138211382113822,0.580154167400637,1.6446773186330619,2.3820239334027056,3.9639147717096206,15,39,15.712620317377734,3.4947696110253594,1.6666666666666667,-1.2922256790675084,5.32931653239887,1.2107180020811654,1.7184564241754288,13,39,2.953092481789802,1.5939417826583457,0.6666666666666666,1.0382749179058914,2.520321115285233,Normal Person
ECG Dataset\Normal Person\Normal(283).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(283)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(283).csv,12_leads,124,12,success,1.0303720083246626,1.697475285980343,16,68,2.8814223465140474,1.5121459472728347,0.6138211382113821,2.2753694253551697,6.745513924603017,1.167728928199792,1.7802453603883324,19,54,3.1692735431841834,1.5939417826583457,0.6829268292682927,-1.6713659866546973,4.778506747767757,1.2819654006243495,2.1033270356477085,17,53,4.423984618886577,1.6512498345980726,0.7154471544715447,-1.400247531920825,4.472352858862498,1.3123699271592093,1.7105832751014405,15,58,2.9260951410567695,1.087935814303105,0.6463414634146342,0.4454764390076874,0.4277194503730275,0.9645551508844953,1.413586841175393,18,62,1.9982277575442249,1.2469474923911141,0.5487804878048781,1.709790974934858,4.7164536194120235,1.0440296566077,1.4803769786643597,15,52,2.1915159989594177,1.3089746499250248,0.5487804878048781,1.8349033637963765,3.750707704154075,2.1894836108220606,2.954005321792459,11,36,8.726147441178169,2.346435340593914,1.1219512195121952,1.137685953643182,2.55098866205823,1.1315036420395415,2.2587952446682964,19,65,5.102155957336108,2.837395462062009,0.8821138211382114,5.0016855671971365,31.585679184138513,0.6462018730489083,0.8819130067692872,11,43,0.7777705515088448,0.7730206825239258,0.3170731707317073,-1.1098507204234445,2.3272786390656153,0.4937565036420388,0.7098606801504964,24,65,0.5039021852237253,0.6777533426667367,0.35772357723577236,0.07604691321910477,1.7106031526379866,2.15625,2.896891970184177,11,45,8.391983086917563,2.0293410093548405,1.056910569105691,1.1591881114003377,2.7803612628240426,1.2927289281997933,2.268706919681109,12,59,5.147031087408948,2.1394475390524823,0.7479674796747967,3.250062023734286,10.805800704960351,Normal Person
ECG Dataset\Normal Person\Normal(284).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(284)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(284).csv,12_leads,124,12,success,1.034079084287201,1.2645806743730978,10,42,1.5991642819979193,0.7489830503797116,0.2926829268292683,0.9529368346338292,1.6851230516900033,1.2371661463753032,1.5633841006691211,16,46,2.444169846224997,0.9363192654953061,0.4715447154471545,-0.8996890979426146,0.43320732327365263,0.915873222337843,1.4883336913019913,14,39,2.2151371766646113,1.2108021534763609,0.5040650406504065,-1.2295761549301327,5.914964354239595,2.604578563995837,3.380427381559603,12,39,11.427289281997917,1.7167278385185916,0.991869918699187,1.285323073384964,0.9409915182948887,1.5520291363163377,2.010605336444377,12,47,4.042533818938606,1.0782400595490136,0.5691056910569106,1.3294719561392543,1.0819956747658583,0.7192377731529657,0.8715182698561333,7,40,0.7595440946930282,0.48556395842728817,0.17886178861788618,0.8258821705220263,-0.09023885526552666,2.557427159209156,3.221859985130906,13,41,10.380381763787721,1.5134894801431773,0.9146341463414634,1.2743225157636215,0.6086883074925513,2.735431841831427,3.487229563882694,12,32,12.160770031217485,2.007101214326982,1.0731707317073171,1.1225629631044418,0.5583396503626865,0.8578954214360037,1.0819308072109286,15,52,1.170574271592091,0.5410017808004594,0.3170731707317073,0.9818935773810761,0.6527375734441465,1.1688345473465132,1.4848348902840298,13,49,2.2047346514047867,0.816496580927726,0.4634146341463415,1.3288712785263292,0.8044228783251093,2.604578563995839,3.3557691017571534,13,39,11.261186264308014,1.7582557876014928,1.0284552845528456,1.2448411360143734,0.6892802584622229,2.7638202393340277,3.6311435390803246,12,35,13.185203401404785,2.6332381376227434,1.3333333333333333,1.2204242834628016,0.9077304996294973,Normal Person
ECG Dataset\Normal Person\Normal(285).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(285)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(285).csv,12_leads,124,12,success,1.0365504682622284,1.545417809874068,10,53,2.3883162070759623,1.3027488136800263,0.540650406504065,1.8054091696609536,3.20576621233431,1.3279195440355684,1.8267347448892526,14,39,3.336959828185602,0.9433168275307797,0.4268292682926829,0.24377420572183806,0.827699475804474,0.8818938605619155,1.1051035707956172,5,49,1.2212539021852238,0.5353366845767797,0.22357723577235772,0.6041964695942449,0.841898707366906,3.958636836628511,5.701440374722343,9,41,32.50642234651404,3.0517221580742406,1.2764227642276422,2.1917811082712633,4.293192909721668,0.9302159209157126,1.210127604403191,21,51,1.4644088189386055,1.0111170671970857,0.508130081300813,0.8361774281156928,0.40508989918115024,1.0493843218869225,1.3396873589090723,9,22,1.7947622196207655,0.6906876703652527,0.22357723577235772,1.1176123184925972,0.6004190671823153,2.7642104578563993,3.442992962496771,12,37,11.85420053980229,1.7116886541601213,0.975609756097561,1.0913882084873723,0.34151582770438926,4.008844953173777,6.317078899464558,9,48,39.905485822060356,3.3291640592396967,1.1666666666666667,2.69559418605793,6.787971832315554,0.4724245577523436,0.8128776237647839,8,41,0.6607700312174818,0.5391200297745068,0.23170731707317074,-2.383757583868613,6.597000589001178,0.5526795005202911,0.7812493496355254,11,52,0.6103505463059316,0.5296109939172796,0.24390243902439024,0.6437383775675657,2.327041435286584,2.4928459937565033,3.1300583410732736,12,43,9.797265218522375,2.044723528730251,1.0691056910569106,0.9189311286887336,-0.006466729937354199,3.52855098855359,5.983505499229796,9,50,35.80233805931322,2.3809030192328016,0.9552845528455285,2.773037988491978,7.72325556084926,Normal Person
ECG Dataset\Normal Person\Normal(286).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(286)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(286).csv,12_leads,124,12,success,1.0743799861255634,1.6439809482447476,18,49,2.7026733581916997,1.480450748030536,0.524390243902439,2.613840686556392,8.527193252011601,1.070629552549428,1.3583084889275383,11,56,1.8450019510926121,1.0221132261909498,0.45528455284552843,-0.8862756866858813,2.114185118995872,1.0160314776274721,1.8635347955386132,16,66,3.472761934183143,1.5640134946291588,0.5934959349593496,-2.5777138653871443,10.796907996346114,2.0192507804370456,2.79340625336845,9,56,7.803118496357959,2.5788382081986145,0.926829268292683,2.2628538170347414,7.243711506287237,0.9608480749219566,1.3579732844231789,18,49,1.8440914412070757,1.0801234497346435,0.4959349593495935,1.9429793239585673,5.234943794996401,1.1140088449531742,1.3703497183844637,7,45,1.8778583506763793,0.8278682586369261,0.3089430894308943,0.9285406112330342,1.1997969539792654,2.4293704474505713,3.0459432942044153,12,42,9.277770551508844,1.7891952135513671,0.8658536585365854,0.952461435125378,-0.07813944645872484,1.9526534859521336,2.730455093131681,9,46,7.455385015608738,2.60471742143528,0.8861788617886179,2.465509588496731,8.684906338012903,0.6244701400600429,0.7969004531364163,11,29,0.6350503322090256,0.6441603284397699,0.2682926829268293,-0.6985107876001033,1.0732294212133775,0.507934443288242,0.6961223803084376,20,56,0.48458636836628516,0.5684810741856909,0.27235772357723576,0.44986647523245316,3.001418780392834,2.541135535900103,3.115359087867394,10,47,9.70546224635796,2.104244645580757,1.0203252032520325,1.4019163934127314,1.0877490522430646,1.7937044745057225,2.5659359023854984,9,50,6.584027055150883,1.9116672159964052,0.7317073170731707,2.217092622742263,5.841462378531716,Normal Person
ECG Dataset\Normal Person\Normal(287).png,final_check_output\npz_data\12_leads_data\Normal Person\Normal(287)_12leads.npz,final_check_output\csv_data\12_leads_csv\Normal Person\Normal(287).csv,12_leads,124,12,success,1.1469172736732562,1.6675178844321716,15,40,2.780615894901145,1.3427008335646793,0.491869918699187,2.171038544023794,4.909128432586084,1.2579344432882416,1.6916463973948395,11,54,2.8616675338189377,1.1859612409521023,0.5691056910569106,-1.0721121960836346,1.2650858993676533,0.8930150884495318,1.2363918481975211,13,43,1.5286648022892824,0.8312983282607428,0.2682926829268293,0.3907185529055848,3.2018105480838184,2.9703108740894906,4.065289604943337,10,46,16.526579572060353,3.111576862156179,1.3658536585365855,1.907440792823581,4.722198945640531,1.0265348595213302,1.3821649006884484,11,49,1.9103798126951093,0.8948815609509905,0.4146341463414634,1.544024149820522,1.5396864591497783,0.953303850156087,1.3231398798007905,17,59,1.7506991415192505,1.024099842693513,0.4878048780487805,1.25598910817372,3.2575824795882795,2.1786550468262225,3.100539021145214,11,48,9.613342221644121,1.6910813397234847,0.8414634146341463,1.6342543163974608,2.571095372331322,2.8742845993756503,4.003512456920288,10,38,16.028111992715917,3.1545553588731203,1.3699186991869918,1.97007357186319,5.150175268319732,0.5288761706555666,0.8486155095439285,10,37,0.7201482830385014,0.5484642268462742,0.1951219512195122,-1.7641812191414405,6.200876119693643,0.7505853277835589,0.9483524653540918,13,67,0.8993723985431843,0.6014886681278201,0.2845528455284553,1.1136372839713053,0.7863517723417339,2.511121227887618,3.5368649990990946,11,44,12.509414021852239,2.215062993470084,1.056910569105691,1.2349183796811236,1.629360683517949,2.632154006243498,3.7362406914467488,10,40,13.959494504422478,3.056214513817959,1.2601626016260163,2.2995367535230633,7.394536073997278,Normal Person
